imports_removed	file
6	workflow/lens_leaf_model_verification_family_eval_test.dag
3	workflow/lens_ownership_family_eval_test.dag
16	workflow/lens_parallelism_family_eval_test.dag
3	workflow/lens_subsumption_family_eval_test.dag
3	workflow/lens_synthesis_family_eval_test.dag
5	workflow/lens_unused_parameters_family_eval_test.dag
12	workflow/locality_affinity.dag
8	workflow/module_binding_supply_transport.dag
7	workflow/module_resolution_plan.dag
9	workflow/nat_semiring_rung34_eval.dag
9	workflow/nat_semiring_rung56_eval.dag
9	workflow/nat_semiring_rung5_eval.dag
5	workflow/nat_semiring_rung8_eval.dag
6	workflow/native_cache_fusion.dag
8	workflow/operand_flow.dag
5	workflow/orchestration_bash_emit_support.dag
13	workflow/orchestration_bash_test.dag
8	workflow/orchestration_emit_test.dag
17	workflow/orchestration_retry_emit_test.dag
6	workflow/orchestration_tier2_emit_test.dag
10	workflow/orchestration_while_emit_test.dag
2	workflow/phase_profile_proof_plan.dag
8	workflow/probe_selector_affected_tests.dag
6	workflow/probe_selector_ci_runner_test.dag
3	workflow/probe_selector_host_health.dag
12	workflow/realization_runner.dag
3	workflow/realize_advisory_soundness.dag
9	workflow/runtime_run.dag
12	workflow/rust_crate_partition.dag
5	workflow/scheduler.dag
5	workflow/self_host_realized_comparison_claims.dag
4	workflow/self_host_realized_comparison_gate.dag
6	workflow/source_root_ingest_gate.dag
7	workflow/source_root_ingest_transport.dag
11	workflow/testclaim_corpus_runner.dag
7	workflow/unified_test_claim_substrate_equivalence.dag
11	workflow/witness_admission.dag
