index,x_mm,y_mm,pad_dia_mm
3958,3.6988,-24.6826,0.46
3959,4.7302,-24.6826,0.46
3960,5.6905,-24.6826,0.46
3961,6.6863,-24.6826,0.46
3962,7.7178,-24.6826,0.46
3963,8.7136,-24.6826,0.46
3964,9.7094,-24.6826,0.46
3965,10.7053,-24.6826,0.46
3966,11.7011,-24.6826,0.46
3967,12.6969,-24.6826,0.46
3968,13.6928,-24.6826,0.46
3969,14.6886,-24.6826,0.46
3970,15.7200,-24.6826,0.46
3971,16.7159,-24.6826,0.46
3972,17.7117,-24.6826,0.46
3973,18.7075,-24.6826,0.46
3974,19.7034,-24.6826,0.46
3975,20.7348,-24.6826,0.46
3976,21.6951,-24.6826,0.46
3977,22.6909,-24.6826,0.46
3978,23.7223,-24.6826,0.46
3979,24.7181,-24.6826,0.46
3980,25.7140,-24.6826,0.46
3981,26.7098,-24.6826,0.46
3982,27.7057,-24.6826,0.46
3983,28.7015,-24.6826,0.46
3984,29.6973,-24.6826,0.46
3985,30.6932,-24.6826,0.46
3986,31.7246,-24.6826,0.46
3987,-30.7999,-25.7673,0.46
3988,-29.8040,-25.7673,0.46
3989,-28.7726,-25.7673,0.46
3990,-27.8124,-25.7673,0.46
3991,-26.7810,-25.7673,0.46
3992,-25.7851,-25.7673,0.46
3993,-24.7893,-25.7673,0.46
3994,-23.7934,-25.7673,0.46
3995,-22.7976,-25.7673,0.46
3996,-21.8018,-25.7673,0.46
3997,-20.8059,-25.7673,0.46
3998,-19.7745,-25.7673,0.46
3999,-18.8142,-25.7673,0.46
4000,-17.7828,-25.7673,0.46
4001,-16.7870,-25.7673,0.46
4002,-15.7912,-25.7673,0.46
4003,-14.7953,-25.7673,0.46
4004,-13.7995,-25.7673,0.46
4005,-12.7681,-25.7673,0.46
4006,-11.8078,-25.7673,0.46
4007,-10.8120,-25.7673,0.46
4008,-9.7806,-25.7673,0.46
4009,-8.7847,-25.7673,0.46
4010,-7.7889,-25.7673,0.46
4011,-6.7930,-25.7673,0.46
4012,-5.7972,-25.7673,0.46
4013,-4.8014,-25.7673,0.46
4014,-3.8055,-25.7673,0.46
4015,-2.8097,-25.7673,0.46
4016,-1.7783,-25.7673,0.46
4017,-0.7824,-25.7673,0.46
4018,1.2092,-25.7673,0.46
4019,2.2051,-25.7673,0.46
4020,3.2009,-25.7673,0.46
4021,4.1967,-25.7673,0.46
4022,5.1926,-25.7673,0.46
4023,6.2240,-25.7673,0.46
4024,7.1843,-25.7673,0.46
4025,8.2157,-25.7673,0.46
4026,9.2115,-25.7673,0.46
4027,10.2073,-25.7673,0.46
4028,11.2032,-25.7673,0.46
4029,12.1990,-25.7673,0.46
4030,13.1949,-25.7673,0.46
4031,14.1907,-25.7673,0.46
4032,15.2221,-25.7673,0.46
4033,16.1824,-25.7673,0.46
4034,17.2138,-25.7673,0.46
4035,18.2096,-25.7673,0.46
4036,19.2055,-25.7673,0.46
4037,20.2013,-25.7673,0.46
4038,21.1971,-25.7673,0.46
4039,22.2285,-25.7673,0.46
4040,23.1888,-25.7673,0.46
4041,24.2202,-25.7673,0.46
4042,25.2161,-25.7673,0.46
4043,26.2119,-25.7673,0.46
4044,27.2077,-25.7673,0.46
4045,28.2036,-25.7673,0.46
4046,29.1994,-25.7673,0.46
4047,30.1953,-25.7673,0.46
4048,31.2267,-25.7673,0.46
4049,-31.2978,-26.4253,0.46
4050,-30.2664,-26.4253,0.46
4051,-29.3061,-26.4253,0.46
4052,-28.3103,-26.4253,0.46
4053,-27.2789,-26.4253,0.46
4054,-26.2830,-26.4253,0.46
4055,-25.2872,-26.4253,0.46
4056,-24.2914,-26.4253,0.46
4057,-23.2955,-26.4253,0.46
4058,-22.2997,-26.4253,0.46
4059,-21.3038,-26.4253,0.46
4060,-20.3080,-26.4253,0.46
4061,-19.2766,-26.4253,0.46
4062,-18.2808,-26.4253,0.46
4063,-17.3205,-26.4253,0.46
4064,-16.2891,-26.4253,0.46
4065,-15.2932,-26.4253,0.46
4066,-14.2974,-26.4253,0.46
4067,-13.3016,-26.4253,0.46
4068,-12.3057,-26.4253,0.46
4069,-11.2743,-26.4253,0.46
4070,-10.3140,-26.4253,0.46
4071,-9.2826,-26.4253,0.46
4072,-8.2868,-26.4253,0.46
4073,-7.2910,-26.4253,0.46
4074,-6.2951,-26.4253,0.46
4075,-5.2993,-26.4253,0.46
4076,-4.3034,-26.4253,0.46
4077,-3.3076,-26.4253,0.46
4078,-2.2762,-26.4253,0.46
4079,-1.3159,-26.4253,0.46
4080,-0.2845,-26.4253,0.46
4081,0.7113,-26.4253,0.46
4082,1.7072,-26.4253,0.46
4083,2.7030,-26.4253,0.46
4084,3.6988,-26.4253,0.46
4085,4.7302,-26.4253,0.46
4086,5.6905,-26.4253,0.46
4087,6.6863,-26.4253,0.46
4088,7.7178,-26.4253,0.46
4089,8.7136,-26.4253,0.46
4090,9.7094,-26.4253,0.46
4091,10.7053,-26.4253,0.46
4092,11.7011,-26.4253,0.46
4093,12.6969,-26.4253,0.46
4094,13.6928,-26.4253,0.46
4095,14.6886,-26.4253,0.46
4096,15.7200,-26.4253,0.46
4097,16.7159,-26.4253,0.46
4098,17.7117,-26.4253,0.46
4099,18.7075,-26.4253,0.46
4100,19.7034,-26.4253,0.46
4101,20.7348,-26.4253,0.46
4102,21.6951,-26.4253,0.46
4103,22.6909,-26.4253,0.46
4104,23.7223,-26.4253,0.46
4105,24.7181,-26.4253,0.46
4106,25.7140,-26.4253,0.46
4107,26.7098,-26.4253,0.46
4108,27.7057,-26.4253,0.46
4109,28.7015,-26.4253,0.46
4110,29.6973,-26.4253,0.46
4111,30.6932,-26.4253,0.46
4112,31.7246,-26.4253,0.46
4113,-30.7999,-27.2789,0.46
4114,-29.8040,-27.2789,0.46
4115,-28.7726,-27.2789,0.46
4116,-27.8124,-27.2789,0.46
4117,-26.7810,-27.2789,0.46
4118,-25.7851,-27.2789,0.46
4119,-24.7893,-27.2789,0.46
4120,-23.7934,-27.2789,0.46
4121,-22.7976,-27.2789,0.46
4122,-21.8018,-27.2789,0.46
4123,-20.8059,-27.2789,0.46
4124,-19.7745,-27.2789,0.46
4125,-18.8142,-27.2789,0.46
4126,-17.7828,-27.2789,0.46
4127,-16.7870,-27.2789,0.46
4128,-15.7912,-27.2789,0.46
4129,-14.7953,-27.2789,0.46
4130,-13.7995,-27.2789,0.46
4131,-12.7681,-27.2789,0.46
4132,-11.8078,-27.2789,0.46
4133,-10.8120,-27.2789,0.46
4134,-9.7806,-27.2789,0.46
4135,-8.7847,-27.2789,0.46
4136,-7.7889,-27.2789,0.46
4137,-6.7930,-27.2789,0.46
4138,-5.7972,-27.2789,0.46
4139,-4.8014,-27.2789,0.46
4140,-3.8055,-27.2789,0.46
4141,-2.8097,-27.2789,0.46
4142,-1.7783,-27.2789,0.46
4143,-0.7824,-27.2789,0.46
4144,1.2092,-27.2789,0.46
4145,2.2051,-27.2789,0.46
4146,3.2009,-27.2789,0.46
4147,4.1967,-27.2789,0.46
4148,5.1926,-27.2789,0.46
4149,6.2240,-27.2789,0.46
4150,7.1843,-27.2789,0.46
4151,8.2157,-27.2789,0.46
4152,9.2115,-27.2789,0.46
4153,10.2073,-27.2789,0.46
4154,11.2032,-27.2789,0.46
4155,12.1990,-27.2789,0.46
4156,13.1949,-27.2789,0.46
4157,14.1907,-27.2789,0.46
4158,15.2221,-27.2789,0.46
4159,16.1824,-27.2789,0.46
4160,17.2138,-27.2789,0.46
4161,18.2096,-27.2789,0.46
4162,19.2055,-27.2789,0.46
4163,20.2013,-27.2789,0.46
4164,21.1971,-27.2789,0.46
4165,22.2285,-27.2789,0.46
4166,23.1888,-27.2789,0.46
4167,24.2202,-27.2789,0.46
4168,25.2161,-27.2789,0.46
4169,26.2119,-27.2789,0.46
4170,27.2077,-27.2789,0.46
4171,28.2036,-27.2789,0.46
4172,29.1994,-27.2789,0.46
4173,30.1953,-27.2789,0.46
4174,31.2267,-27.2789,0.46
4175,-31.2978,-28.2036,0.46
4176,-30.2664,-28.2036,0.46
4177,-29.3061,-28.2036,0.46
4178,-28.3103,-28.2036,0.46
4179,-27.2789,-28.2036,0.46
4180,-26.2830,-28.2036,0.46
4181,-25.2872,-28.2036,0.46
4182,-24.2914,-28.2036,0.46
4183,-23.2955,-28.2036,0.46
4184,-22.2997,-28.2036,0.46
4185,-21.3038,-28.2036,0.46
4186,-20.3080,-28.2036,0.46
4187,-19.2766,-28.2036,0.46
4188,-18.2808,-28.2036,0.46
4189,-17.3205,-28.2036,0.46
4190,-16.2891,-28.2036,0.46
4191,-15.2932,-28.2036,0.46
4192,-14.2974,-28.2036,0.46
4193,-13.3016,-28.2036,0.46
4194,-12.3057,-28.2036,0.46
4195,-11.2743,-28.2036,0.46
4196,-10.3140,-28.2036,0.46
4197,-9.2826,-28.2036,0.46
4198,-8.2868,-28.2036,0.46
4199,-7.2910,-28.2036,0.46
4200,-6.2951,-28.2036,0.46
4201,-5.2993,-28.2036,0.46
4202,-4.3034,-28.2036,0.46
4203,-3.3076,-28.2036,0.46
4204,-2.2762,-28.2036,0.46
4205,-1.3159,-28.2036,0.46
4206,-0.2845,-28.2036,0.46
4207,0.7113,-28.2036,0.46
4208,1.7072,-28.2036,0.46
4209,2.7030,-28.2036,0.46
4210,3.6988,-28.2036,0.46
4211,4.7302,-28.2036,0.46
4212,5.6905,-28.2036,0.46
4213,6.6863,-28.2036,0.46
4214,7.7178,-28.2036,0.46
4215,8.7136,-28.2036,0.46
4216,9.7094,-28.2036,0.46
4217,10.7053,-28.2036,0.46
4218,11.7011,-28.2036,0.46
4219,12.6969,-28.2036,0.46
4220,13.6928,-28.2036,0.46
4221,14.6886,-28.2036,0.46
4222,15.7200,-28.2036,0.46
4223,16.7159,-28.2036,0.46
4224,17.7117,-28.2036,0.46
4225,18.7075,-28.2036,0.46
4226,19.7034,-28.2036,0.46
4227,20.7348,-28.2036,0.46
4228,21.6951,-28.2036,0.46
4229,22.6909,-28.2036,0.46
4230,23.7223,-28.2036,0.46
4231,24.7181,-28.2036,0.46
4232,25.7140,-28.2036,0.46
4233,26.7098,-28.2036,0.46
4234,27.7057,-28.2036,0.46
4235,28.7015,-28.2036,0.46
4236,29.6973,-28.2036,0.46
4237,30.6932,-28.2036,0.46
4238,31.7246,-28.2036,0.46
4239,-30.7999,-29.0572,0.46
4240,-29.8040,-29.0572,0.46
4241,-28.7726,-29.0572,0.46
4242,-27.8124,-29.0572,0.46
4243,-26.7810,-29.0572,0.46
4244,-25.7851,-29.0572,0.46
4245,-24.7893,-29.0572,0.46
4246,-23.7934,-29.0572,0.46
4247,-22.7976,-29.0572,0.46
4248,-21.8018,-29.0572,0.46
4249,-20.8059,-29.0572,0.46
4250,-19.7745,-29.0572,0.46
4251,-18.8142,-29.0572,0.46
4252,-17.7828,-29.0572,0.46
4253,-16.7870,-29.0572,0.46
4254,-15.7912,-29.0572,0.46
4255,-14.7953,-29.0572,0.46
4256,-13.7995,-29.0572,0.46
4257,-12.7681,-29.0572,0.46
4258,-11.8078,-29.0572,0.46
4259,-10.8120,-29.0572,0.46
4260,-9.7806,-29.0572,0.46
4261,-8.7847,-29.0572,0.46
4262,-7.7889,-29.0572,0.46
4263,-6.7930,-29.0572,0.46
4264,-5.7972,-29.0572,0.46
4265,-4.8014,-29.0572,0.46
4266,-3.8055,-29.0572,0.46
4267,-2.8097,-29.0572,0.46
4268,-1.7783,-29.0572,0.46
4269,-0.7824,-29.0572,0.46
4270,1.2092,-29.0572,0.46
4271,2.2051,-29.0572,0.46
4272,3.2009,-29.0572,0.46
4273,4.1967,-29.0572,0.46
4274,5.1926,-29.0572,0.46
4275,6.2240,-29.0572,0.46
4276,7.1843,-29.0572,0.46
4277,8.2157,-29.0572,0.46
4278,9.2115,-29.0572,0.46
4279,10.2073,-29.0572,0.46
4280,11.2032,-29.0572,0.46
4281,12.1990,-29.0572,0.46
4282,13.1949,-29.0572,0.46
4283,14.1907,-29.0572,0.46
4284,15.2221,-29.0572,0.46
4285,16.1824,-29.0572,0.46
4286,17.2138,-29.0572,0.46
4287,18.2096,-29.0572,0.46
4288,19.2055,-29.0572,0.46
4289,20.2013,-29.0572,0.46
4290,21.1971,-29.0572,0.46
4291,22.2285,-29.0572,0.46
4292,23.1888,-29.0572,0.46
4293,24.2202,-29.0572,0.46
4294,25.2161,-29.0572,0.46
4295,26.2119,-29.0572,0.46
4296,27.2077,-29.0572,0.46
4297,28.2036,-29.0572,0.46
4298,29.1994,-29.0572,0.46
4299,30.1953,-29.0572,0.46
4300,31.2267,-29.0572,0.46
4301,-31.2978,-29.9107,0.46
4302,-30.2664,-29.9107,0.46
4303,-29.3061,-29.9107,0.46
4304,-28.3103,-29.9107,0.46
4305,-27.2789,-29.9107,0.46
4306,-26.2830,-29.9107,0.46
4307,-25.2872,-29.9107,0.46
4308,-24.2914,-29.9107,0.46
4309,-23.2955,-29.9107,0.46
4310,-22.2997,-29.9107,0.46
4311,-21.3038,-29.9107,0.46
4312,-20.3080,-29.9107,0.46
4313,-19.2766,-29.9107,0.46
4314,-18.2808,-29.9107,0.46
4315,-17.3205,-29.9107,0.46
4316,-16.2891,-29.9107,0.46
4317,-15.2932,-29.9107,0.46
4318,-14.2974,-29.9107,0.46
4319,-13.3016,-29.9107,0.46
4320,-12.3057,-29.9107,0.46
4321,-11.2743,-29.9107,0.46
4322,-10.3140,-29.9107,0.46
4323,-9.2826,-29.9107,0.46
4324,-8.2868,-29.9107,0.46
4325,-7.2910,-29.9107,0.46
4326,-6.2951,-29.9107,0.46
4327,-5.2993,-29.9107,0.46
4328,-4.3034,-29.9107,0.46
4329,-3.3076,-29.9107,0.46
4330,-2.2762,-29.9107,0.46
4331,-1.3159,-29.9107,0.46
4332,-0.2845,-29.9107,0.46
4333,0.7113,-29.9107,0.46
4334,1.7072,-29.9107,0.46
4335,2.7030,-29.9107,0.46
4336,3.6988,-29.9107,0.46
4337,4.7302,-29.9107,0.46
4338,5.6905,-29.9107,0.46
4339,6.6863,-29.9107,0.46
4340,7.7178,-29.9107,0.46
4341,8.7136,-29.9107,0.46
4342,9.7094,-29.9107,0.46
4343,10.7053,-29.9107,0.46
4344,11.7011,-29.9107,0.46
4345,12.6969,-29.9107,0.46
4346,13.6928,-29.9107,0.46
4347,14.6886,-29.9107,0.46
4348,15.7200,-29.9107,0.46
4349,16.7159,-29.9107,0.46
4350,17.7117,-29.9107,0.46
4351,18.7075,-29.9107,0.46
4352,19.7034,-29.9107,0.46
4353,20.7348,-29.9107,0.46
4354,21.6951,-29.9107,0.46
4355,22.6909,-29.9107,0.46
4356,23.7223,-29.9107,0.46
4357,24.7181,-29.9107,0.46
4358,25.7140,-29.9107,0.46
4359,26.7098,-29.9107,0.46
4360,27.7057,-29.9107,0.46
4361,28.7015,-29.9107,0.46
4362,29.6973,-29.9107,0.46
4363,30.6932,-29.9107,0.46
4364,31.7246,-29.9107,0.46
4365,-30.7999,-30.7999,0.46
4366,-29.8040,-30.7999,0.46
4367,-28.7726,-30.7999,0.46
4368,-27.8124,-30.7999,0.46
4369,-26.7810,-30.7999,0.46
4370,-25.7851,-30.7999,0.46
4371,-24.7893,-30.7999,0.46
4372,-23.7934,-30.7999,0.46
4373,-22.7976,-30.7999,0.46
4374,-21.8018,-30.7999,0.46
4375,-20.8059,-30.7999,0.46
4376,-19.7745,-30.7999,0.46
4377,-18.8142,-30.7999,0.46
4378,-17.7828,-30.7999,0.46
4379,-16.7870,-30.7999,0.46
4380,-15.7912,-30.7999,0.46
4381,-14.7953,-30.7999,0.46
4382,-13.7995,-30.7999,0.46
4383,-12.7681,-30.7999,0.46
4384,-11.8078,-30.7999,0.46
4385,-10.8120,-30.7999,0.46
4386,-9.7806,-30.7999,0.46
4387,-8.7847,-30.7999,0.46
4388,-7.7889,-30.7999,0.46
4389,-6.7930,-30.7999,0.46
4390,-5.7972,-30.7999,0.46
4391,-4.8014,-30.7999,0.46
4392,-3.8055,-30.7999,0.46
4393,-2.8097,-30.7999,0.46
4394,-1.7783,-30.7999,0.46
4395,-0.7824,-30.7999,0.46
4396,1.2092,-30.7999,0.46
4397,2.2051,-30.7999,0.46
4398,3.2009,-30.7999,0.46
4399,4.1967,-30.7999,0.46
4400,5.1926,-30.7999,0.46
4401,6.2240,-30.7999,0.46
4402,7.1843,-30.7999,0.46
4403,8.2157,-30.7999,0.46
4404,9.2115,-30.7999,0.46
4405,10.2073,-30.7999,0.46
4406,11.2032,-30.7999,0.46
4407,12.1990,-30.7999,0.46
4408,13.1949,-30.7999,0.46
4409,14.1907,-30.7999,0.46
4410,15.2221,-30.7999,0.46
4411,16.1824,-30.7999,0.46
4412,17.2138,-30.7999,0.46
4413,18.2096,-30.7999,0.46
4414,19.2055,-30.7999,0.46
4415,20.2013,-30.7999,0.46
4416,21.1971,-30.7999,0.46
4417,22.2285,-30.7999,0.46
4418,23.1888,-30.7999,0.46
4419,24.2202,-30.7999,0.46
4420,25.2161,-30.7999,0.46
4421,26.2119,-30.7999,0.46
4422,27.2077,-30.7999,0.46
4423,28.2036,-30.7999,0.46
4424,29.1994,-30.7999,0.46
4425,30.1953,-30.7999,0.46
4426,31.2267,-30.7999,0.46
4427,-31.2978,-31.6534,0.46
4428,-30.2664,-31.6534,0.46
4429,-29.3061,-31.6534,0.46
4430,-28.3103,-31.6534,0.46
4431,-27.2789,-31.6534,0.46
4432,-26.2830,-31.6534,0.46
4433,-25.2872,-31.6534,0.46
4434,-24.2914,-31.6534,0.46
4435,-23.2955,-31.6534,0.46
4436,-22.2997,-31.6534,0.46
4437,-21.3038,-31.6534,0.46
4438,-20.3080,-31.6534,0.46
4439,-19.2766,-31.6534,0.46
4440,-18.2808,-31.6534,0.46
4441,-17.3205,-31.6534,0.46
4442,-16.2891,-31.6534,0.46
4443,-15.2932,-31.6534,0.46
4444,-14.2974,-31.6534,0.46
4445,-13.3016,-31.6534,0.46
4446,-12.3057,-31.6534,0.46
4447,-11.2743,-31.6534,0.46
4448,-10.3140,-31.6534,0.46
4449,-9.2826,-31.6534,0.46
4450,-8.2868,-31.6534,0.46
4451,-7.2910,-31.6534,0.46
4452,-6.2951,-31.6534,0.46
4453,-5.2993,-31.6534,0.46
4454,-4.3034,-31.6534,0.46
4455,-3.3076,-31.6534,0.46
4456,-2.2762,-31.6534,0.46
4457,-1.3159,-31.6534,0.46
4458,-0.2845,-31.6534,0.46
4459,0.7113,-31.6534,0.46
4460,1.7072,-31.6534,0.46
4461,2.7030,-31.6534,0.46
4462,3.6988,-31.6534,0.46
4463,4.7302,-31.6534,0.46
4464,5.6905,-31.6534,0.46
4465,6.6863,-31.6534,0.46
4466,7.7178,-31.6534,0.46
4467,8.7136,-31.6534,0.46
4468,9.7094,-31.6534,0.46
4469,10.7053,-31.6534,0.46
4470,11.7011,-31.6534,0.46
4471,12.6969,-31.6534,0.46
4472,13.6928,-31.6534,0.46
4473,14.6886,-31.6534,0.46
4474,15.7200,-31.6534,0.46
4475,16.7159,-31.6534,0.46
4476,17.7117,-31.6534,0.46
4477,18.7075,-31.6534,0.46
4478,19.7034,-31.6534,0.46
4479,20.7348,-31.6534,0.46
4480,21.6951,-31.6534,0.46
4481,22.6909,-31.6534,0.46
4482,23.7223,-31.6534,0.46
4483,24.7181,-31.6534,0.46
4484,25.7140,-31.6534,0.46
4485,26.7098,-31.6534,0.46
4486,27.7057,-31.6534,0.46
4487,28.7015,-31.6534,0.46
4488,29.6973,-31.6534,0.46
4489,30.6932,-31.6534,0.46
4490,31.7246,-31.6534,0.46
4491,-30.7999,-32.5070,0.46
4492,-29.8040,-32.5070,0.46
4493,-28.7726,-32.5070,0.46
4494,-27.8124,-32.5070,0.46
4495,-26.7810,-32.5070,0.46
4496,-25.7851,-32.5070,0.46
4497,-24.7893,-32.5070,0.46
4498,-23.7934,-32.5070,0.46
4499,-22.7976,-32.5070,0.46
4500,-21.8018,-32.5070,0.46
4501,-20.8059,-32.5070,0.46
4502,-19.7745,-32.5070,0.46
4503,-18.8142,-32.5070,0.46
4504,-17.7828,-32.5070,0.46
4505,-16.7870,-32.5070,0.46
4506,-15.7912,-32.5070,0.46
4507,-14.7953,-32.5070,0.46
4508,-13.7995,-32.5070,0.46
4509,-12.7681,-32.5070,0.46
4510,-11.8078,-32.5070,0.46
4511,-10.8120,-32.5070,0.46
4512,-9.7806,-32.5070,0.46
4513,-8.7847,-32.5070,0.46
4514,-7.7889,-32.5070,0.46
4515,-6.7930,-32.5070,0.46
4516,-5.7972,-32.5070,0.46
4517,-4.8014,-32.5070,0.46
4518,-3.8055,-32.5070,0.46
4519,-2.8097,-32.5070,0.46
4520,-1.7783,-32.5070,0.46
4521,-0.7824,-32.5070,0.46
4522,1.2092,-32.5070,0.46
4523,2.2051,-32.5070,0.46
4524,3.2009,-32.5070,0.46
4525,4.1967,-32.5070,0.46
4526,5.1926,-32.5070,0.46
4527,6.2240,-32.5070,0.46
4528,7.1843,-32.5070,0.46
4529,8.2157,-32.5070,0.46
4530,9.2115,-32.5070,0.46
4531,10.2073,-32.5070,0.46
4532,11.2032,-32.5070,0.46
4533,12.1990,-32.5070,0.46
4534,13.1949,-32.5070,0.46
4535,14.1907,-32.5070,0.46
4536,15.2221,-32.5070,0.46
4537,16.1824,-32.5070,0.46
4538,17.2138,-32.5070,0.46
4539,18.2096,-32.5070,0.46
4540,19.2055,-32.5070,0.46
4541,20.2013,-32.5070,0.46
4542,21.1971,-32.5070,0.46
4543,22.2285,-32.5070,0.46
4544,23.1888,-32.5070,0.46
4545,24.2202,-32.5070,0.46
4546,25.2161,-32.5070,0.46
4547,26.2119,-32.5070,0.46
4548,27.2077,-32.5070,0.46
4549,28.2036,-32.5070,0.46
4550,29.1994,-32.5070,0.46
4551,30.1953,-32.5070,0.46
4552,31.2267,-32.5070,0.46
4553,-31.2978,-33.3962,0.46
4554,-30.2664,-33.3962,0.46
4555,-29.3061,-33.3962,0.46
4556,-28.3103,-33.3962,0.46
4557,-27.2789,-33.3962,0.46
4558,-26.2830,-33.3962,0.46
4559,-25.2872,-33.3962,0.46
4560,-24.2914,-33.3962,0.46
4561,-23.2955,-33.3962,0.46
4562,-22.2997,-33.3962,0.46
4563,-21.3038,-33.3962,0.46
4564,-20.3080,-33.3962,0.46
4565,-19.2766,-33.3962,0.46
4566,-18.2808,-33.3962,0.46
4567,-17.3205,-33.3962,0.46
4568,-16.2891,-33.3962,0.46
4569,-15.2932,-33.3962,0.46
4570,-14.2974,-33.3962,0.46
4571,-13.3016,-33.3962,0.46
4572,-12.3057,-33.3962,0.46
4573,-11.2743,-33.3962,0.46
4574,-10.3140,-33.3962,0.46
4575,-9.2826,-33.3962,0.46
4576,-8.2868,-33.3962,0.46
4577,-7.2910,-33.3962,0.46
4578,-6.2951,-33.3962,0.46
4579,-5.2993,-33.3962,0.46
4580,-4.3034,-33.3962,0.46
4581,-3.3076,-33.3962,0.46
4582,-2.2762,-33.3962,0.46
4583,-1.3159,-33.3962,0.46
4584,-0.2845,-33.3962,0.46
4585,0.7113,-33.3962,0.46
4586,1.7072,-33.3962,0.46
4587,2.7030,-33.3962,0.46
4588,3.6988,-33.3962,0.46
4589,4.7302,-33.3962,0.46
4590,5.6905,-33.3962,0.46
4591,6.6863,-33.3962,0.46
4592,7.7178,-33.3962,0.46
4593,8.7136,-33.3962,0.46
4594,9.7094,-33.3962,0.46
4595,10.7053,-33.3962,0.46
4596,11.7011,-33.3962,0.46
4597,12.6969,-33.3962,0.46
4598,13.6928,-33.3962,0.46
4599,14.6886,-33.3962,0.46
4600,15.7200,-33.3962,0.46
4601,16.7159,-33.3962,0.46
4602,17.7117,-33.3962,0.46
4603,18.7075,-33.3962,0.46
4604,19.7034,-33.3962,0.46
4605,20.7348,-33.3962,0.46
4606,21.6951,-33.3962,0.46
4607,22.6909,-33.3962,0.46
4608,23.7223,-33.3962,0.46
4609,24.7181,-33.3962,0.46
4610,25.7140,-33.3962,0.46
4611,26.7098,-33.3962,0.46
4612,27.7057,-33.3962,0.46
4613,28.7015,-33.3962,0.46
4614,29.6973,-33.3962,0.46
4615,30.6932,-33.3962,0.46
4616,31.7246,-33.3962,0.46
4617,-30.7999,-34.2853,0.46
4618,-29.8040,-34.2853,0.46
4619,-28.7726,-34.2853,0.46
4620,-27.8124,-34.2853,0.46
4621,-26.7810,-34.2853,0.46
4622,-25.7851,-34.2853,0.46
4623,-24.7893,-34.2853,0.46
4624,-23.7934,-34.2853,0.46
4625,-22.7976,-34.2853,0.46
4626,-21.8018,-34.2853,0.46
4627,-20.8059,-34.2853,0.46
4628,-19.7745,-34.2853,0.46
4629,-18.8142,-34.2853,0.46
4630,-17.7828,-34.2853,0.46
4631,-16.7870,-34.2853,0.46
4632,-15.7912,-34.2853,0.46
4633,-14.7953,-34.2853,0.46
4634,-13.7995,-34.2853,0.46
4635,-12.7681,-34.2853,0.46
4636,-11.8078,-34.2853,0.46
4637,-10.8120,-34.2853,0.46
4638,-9.7806,-34.2853,0.46
4639,-8.7847,-34.2853,0.46
4640,-7.7889,-34.2853,0.46
4641,-6.7930,-34.2853,0.46
4642,-5.7972,-34.2853,0.46
4643,-4.8014,-34.2853,0.46
4644,-3.8055,-34.2853,0.46
4645,-2.8097,-34.2853,0.46
4646,-1.7783,-34.2853,0.46
4647,-0.7824,-34.2853,0.46
4648,1.2092,-34.2853,0.46
4649,2.2051,-34.2853,0.46
4650,3.2009,-34.2853,0.46
4651,4.1967,-34.2853,0.46
4652,5.1926,-34.2853,0.46
4653,6.2240,-34.2853,0.46
4654,7.1843,-34.2853,0.46
4655,8.2157,-34.2853,0.46
4656,9.2115,-34.2853,0.46
4657,10.2073,-34.2853,0.46
4658,11.2032,-34.2853,0.46
4659,12.1990,-34.2853,0.46
4660,13.1949,-34.2853,0.46
4661,14.1907,-34.2853,0.46
4662,15.2221,-34.2853,0.46
4663,16.1824,-34.2853,0.46
4664,17.2138,-34.2853,0.46
4665,18.2096,-34.2853,0.46
4666,19.2055,-34.2853,0.46
4667,20.2013,-34.2853,0.46
4668,21.1971,-34.2853,0.46
4669,22.2285,-34.2853,0.46
4670,23.1888,-34.2853,0.46
4671,24.2202,-34.2853,0.46
4672,25.2161,-34.2853,0.46
4673,26.2119,-34.2853,0.46
4674,27.2077,-34.2853,0.46
4675,28.2036,-34.2853,0.46
4676,29.1994,-34.2853,0.46
4677,30.1953,-34.2853,0.46
4678,31.2267,-34.2853,0.46
4679,-31.2978,-35.1389,0.46
4680,-30.2664,-35.1389,0.46
4681,-29.3061,-35.1389,0.46
4682,-28.3103,-35.1389,0.46
4683,-27.2789,-35.1389,0.46
4684,-26.2830,-35.1389,0.46
4685,-25.2872,-35.1389,0.46
4686,-24.2914,-35.1389,0.46
4687,-23.2955,-35.1389,0.46
4688,-22.2997,-35.1389,0.46
4689,-21.3038,-35.1389,0.46
4690,-20.3080,-35.1389,0.46
4691,-19.2766,-35.1389,0.46
4692,-18.2808,-35.1389,0.46
4693,-17.3205,-35.1389,0.46
4694,-16.2891,-35.1389,0.46
4695,-15.2932,-35.1389,0.46
4696,-14.2974,-35.1389,0.46
4697,-13.3016,-35.1389,0.46
4698,-12.3057,-35.1389,0.46
4699,-11.2743,-35.1389,0.46
4700,-10.3140,-35.1389,0.46
4701,-9.2826,-35.1389,0.46
4702,-8.2868,-35.1389,0.46
4703,-7.2910,-35.1389,0.46
4704,-6.2951,-35.1389,0.46
4705,-5.2993,-35.1389,0.46
4706,-4.3034,-35.1389,0.46
4707,-3.3076,-35.1389,0.46
4708,-2.2762,-35.1389,0.46
4709,-1.3159,-35.1389,0.46
4710,-0.2845,-35.1389,0.46
4711,0.7113,-35.1389,0.46
4712,1.7072,-35.1389,0.46
