consumer_file	occurrence_name	occurrence_category	provider_module	provider_declaration	declaration_count	provider_in_loaded_closure	binding_outcome	first_root_diagnostic	downstream_diagnostic_count	disposition
dag/test/claim/realization_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/realize_kernel_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/realize_pack_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/reconcile_in_process_cache_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/reference_instrument_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/regional_compute_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/render_glyphs_ansi_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/render_repeat_string_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/render_surface_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/repo_local_git_config_real_execution_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/repo_local_git_config_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/repository_census_coverage_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/repository_census_observation_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/resolution_divergence_silent_pick_gate_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/resource_namespace_upsert_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/rest_exchange_replay_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/rest_transport_axes_emit_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/reviewer_source_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/roadmap_altitude_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/roadmap_authority_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/roadmap_belt_actuate_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/roadmap_dispatch_actuator_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/roadmap_document_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/roadmap_emit_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/roadmap_focus_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/roadmap_forecast_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/roadmap_frontier_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/roadmap_gate_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/roadmap_identity_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/roadmap_model_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/roadmap_page_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/roadmap_presentation_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/roadmap_program_view_live_corpus_receipt_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/roadmap_publish_observe_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/roadmap_receipt_continuity_acceptance_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/roadmap_receipt_continuity_live_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/roadmap_register_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/roadmap_row_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/roadmap_sandbox_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/roadmap_site_surface_readiness_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/roadmap_spawner_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/roadmap_static_site_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/roadmap_status_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/roadmap_tactile_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/roadmap_workflow_command_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/root4_measure_missing_generics_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/runnable_resource_profile_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/runner_activation_wall_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/runner_broker_progress_watchdog_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/runner_capacity_operator_access_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/runner_capacity_plan_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/runner_capacity_realize_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/runner_connectivity_recovery_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/runner_connectivity_repair_plan_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/runner_placement_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/runner_replace_incarnation_seam_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/runner_slot_allocation_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/runner_slot_enforcement_grounding_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/runner_unit_live_read_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/rust_gates_ci_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/rust_stage0_gates_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/salience_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/sccache_local_content_verified_on_read_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/sccache_pin_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/scm_agentic_stress_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/scm_compatibility_git_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/scm_compatibility_mercurial_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/scm_compatibility_pijul_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/scm_compatibility_shape_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/scm_issuer_corpus_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/scm_provider_matrix_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/scm_serving_model_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/sec_edgar_rollins_chemed_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/sec_edgar_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/secret_manager_access_version_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/secret_rotation_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/selection_degradation_receipt_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/self_host_03_normalize_behavioral_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/served_surface_browser_artifact_integrity_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/session_residency_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/sessions_panel_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/shell_bash_runner_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/shell_dag_census_5a_typed_ops_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/shell_exec_run_argv_embed_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/site_accent_study_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/site_register_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/source_integration_landing_spine_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/source_integration_proof_kernel_acceptance_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/source_integration_proof_kernel_model_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/spark_provisioning_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/spatial_placement_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/srv3_bmc_credential_resolve_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/srv3_boot_once_cd_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/srv3_host_effect_apply_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/srv3_host_effect_realize_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/srv3_install_media_fetch_real_execution_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/srv3_install_media_fetch_witness_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
dag/test/claim/srv3_install_server_emit_test.dag	LiveTreeDisposition	type	v2.std.live_tree	type LiveTreeDisposition	1	unobserved	unbound	unresolved type 'LiveTreeDisposition'	0	E
